AverageTime,CurrentTime,Description,Distance,EndPoint,Name,StartPoint,TimeUpdated,TravelTimeID,timestamp
49,28,Oregon City to Mill Plain via I-205,19.82,"{""Description"": ""I-205 and Mill Plain in Vancouver"", ""Direction"": ""N"", ""Latitude"": 45.621409, ""Longitude"": -122.559835, ""MilePost"": 28.36, ""RoadName"": ""I-205""}",Oregon City to Mill Plain via I-205,"{""Description"": ""Oregon City in Portland"", ""Direction"": ""N"", ""Latitude"": 45.362, ""Longitude"": -122.609, ""MilePost"": 9.03, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,416,2025-02-04 16:23:32.489436
20,17,Portland International Airport Exit to Clark County Fairgrounds via I-205,15.01,"{""Description"": ""Clark County Fairgrounds"", ""Direction"": ""N"", ""Latitude"": 45.754301, ""Longitude"": -122.663841, ""MilePost"": 9.76, ""RoadName"": ""I-5""}",Portland International Airport Exit to Clark County Fairgrounds via I-205,"{""Description"": ""Portland International Airport Exit"", ""Direction"": ""N"", ""Latitude"": 45.5721, ""Longitude"": -122.548, ""MilePost"": 24.92, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,417,2025-02-04 16:23:32.489436
39,45,Rose Quarter to Camas via I-5,21.12,"{""Description"": ""Camas"", ""Direction"": ""E"", ""Latitude"": 45.5803, ""Longitude"": -122.385324, ""MilePost"": 14.65, ""RoadName"": ""SR 14""}",Rose Quarter to Camas via I-5,"{""Description"": ""Rose Quarter in Portland"", ""Direction"": ""N"", ""Latitude"": 45.53625, ""Longitude"": -122.667, ""MilePost"": 302.5, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,418,2025-02-04 16:23:32.489436
40,29,Rose Quarter to Camas via I-84,20.97,"{""Description"": ""Camas"", ""Direction"": ""E"", ""Latitude"": 45.5803, ""Longitude"": -122.385324, ""MilePost"": 14.65, ""RoadName"": ""SR 14""}",Rose Quarter to Camas via I-84,"{""Description"": ""Rose Quarter in Portland"", ""Direction"": ""E"", ""Latitude"": 45.52048, ""Longitude"": -122.665, ""MilePost"": 0.1, ""RoadName"": ""I-84""}",/Date(1738714800000-0800)/,419,2025-02-04 16:23:32.489436
33,39,Rose Quarter to Clark County Fairgrounds via I-5,15.89,"{""Description"": ""I-5 and 179th St in Vancouver"", ""Direction"": ""N"", ""Latitude"": 45.754301, ""Longitude"": -122.663841, ""MilePost"": 9.76, ""RoadName"": ""I-5""}",Rose Quarter to Clark County Fairgrounds via I-5,"{""Description"": ""Rose Quarter in Portland"", ""Direction"": ""N"", ""Latitude"": 45.53625, ""Longitude"": -122.667, ""MilePost"": 302.5, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,420,2025-02-04 16:23:32.489436
73,51,Tualatin OR to Salmon Creek WA via I-205,35.2,"{""Description"": ""Salmon Creek WA"", ""Direction"": ""N"", ""Latitude"": 45.707495, ""Longitude"": -122.631733, ""MilePost"": 36.67, ""RoadName"": ""I-205""}",Tualatin OR to Salmon Creek WA - via I-205,"{""Description"": ""Tualatin OR"", ""Direction"": ""N"", ""Latitude"": 45.37297, ""Longitude"": -122.73, ""MilePost"": 1.96, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,421,2025-02-04 16:23:32.489436
61,75,Tualatin OR to Salmon Creek WA via I-5,28.47,"{""Description"": ""I-5 and 134th St in Vancouver"", ""Direction"": ""N"", ""Latitude"": 45.716985, ""Longitude"": -122.654515, ""MilePost"": 7.3, ""RoadName"": ""I-5""}",Tualatin OR to Salmon Creek WA via I-5,"{""Description"": ""Tualatin OR in Portland"", ""Direction"": ""N"", ""Latitude"": 45.35355, ""Longitude"": -122.765, ""MilePost"": 287.46, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,422,2025-02-04 16:23:32.489436
7,10,New York Ave in Lakewood To Center Drive in DuPont,6.41,"{""Description"": ""I-5 @ Center Dr-SB in DuPont"", ""Direction"": ""S"", ""Latitude"": 47.08768218, ""Longitude"": -122.645577, ""MilePost"": 118.83, ""RoadName"": ""I-5""}",SB I-5 Lakewood To DuPont,"{""Description"": """", ""Direction"": ""S"", ""Latitude"": 0.0, ""Longitude"": 0.0, ""MilePost"": 125.24, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,527,2025-02-04 16:23:32.489436
8,5,SR500 WB and 112th Ave to SR500 and I-5 JCT,4.8,"{""Description"": ""SR500 and I-5 JCT in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.650552, ""Longitude"": -122.649979, ""MilePost"": 0.66, ""RoadName"": ""SR 500""}",021 SR500 WB and 112th Ave to SR500 and I-5 JCT,"{""Description"": ""SR500 WB and 112th Ave in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.66206, ""Longitude"": -122.558442, ""MilePost"": 5.46, ""RoadName"": ""SR 500""}",/Date(1738714800000-0800)/,528,2025-02-04 16:23:32.489436
19,22,SR500 WB and 112th Ave to I-5 to I-5 at I-84 JCT,14.16,"{""Description"": ""I-5 at I-84 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.54485, ""Longitude"": -122.67707, ""MilePost"": 302.17, ""RoadName"": ""I-5""}",021 SR500 WB and 112th Ave to I-5 to I-5 at I-84 JCT,"{""Description"": ""SR500 WB and 112th Ave in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.66206, ""Longitude"": -122.558442, ""MilePost"": 5.46, ""RoadName"": ""SR 500""}",/Date(1738714800000-0800)/,529,2025-02-04 16:23:32.489436
20,24,SR500 WB and 112th Ave to I-205 to I-84 to I-5 at I-84 JCT,17.42,"{""Description"": ""I-84 to I-5 JCT in Portland"", ""Direction"": ""W"", ""Latitude"": 45.52976, ""Longitude"": -122.64923, ""MilePost"": 0.45, ""RoadName"": ""I-84""}",022 SR500 WB and 112th Ave to I-205 to I-84 to I-5 at I-84 JCT,"{""Description"": ""SR500 WB and 112th Ave in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.66206, ""Longitude"": -122.558442, ""MilePost"": 5.46, ""RoadName"": ""SR 500""}",/Date(1738714800000-0800)/,530,2025-02-04 16:23:32.489436
16,23,SB I-5 54th Ave To JBLM Main Gate,17.1,"{""Description"": ""I-5 @ JBLM Main Gate"", ""Direction"": ""S"", ""Latitude"": 47.10493656, ""Longitude"": -122.585386, ""MilePost"": 121.1, ""RoadName"": ""I-5""}","SB I-5, Fife To JBLM Main Gate","{""Description"": ""I-5 @ 54th Ave"", ""Direction"": ""S"", ""Latitude"": 47.240632, ""Longitude"": -122.373457, ""MilePost"": 137.08, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,531,2025-02-04 16:23:32.489436
10,17,SB I-5 54th Ave To SR 16,10.85,"{""Description"": ""I-5 @ SR 512 in Lakewood"", ""Direction"": ""S"", ""Latitude"": 47.16158351, ""Longitude"": -122.481133, ""MilePost"": 127.35, ""RoadName"": ""I-5""}","SB I-5, Fife To SR 16","{""Description"": ""I-5 @ 54th Ave"", ""Direction"": ""S"", ""Latitude"": 47.255624, ""Longitude"": -122.33113, ""MilePost"": 137.08, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,532,2025-02-04 16:23:32.489436
